rowIndex,Name,mapId,slug,url,file_all,type,collection
366,Psychics & Astrology,,psychics-and-astrology,https://share.livexyz.com/?theme=dark&tags=5511be5c37345d0003000661&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_aa09bbc2c0__psychics-and-astrology.jpg,category,home & hobby
367,Nightclub,,nightclub,https://share.livexyz.com/?theme=dark&tags=5511be4637345d00030005fc&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a0ebf94560__nightclub.jpg,category,drinks
368,Police Station,,police-station,https://share.livexyz.com/?theme=dark&tags=56991c32c0e283000300050c&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f254df6a48__police-station.jpg,category,municipal
369,"Breweries, Wineries & Farms",,breweries-wineries-and-farms,https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5841a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_e2c1bed7a7__breweries-wineries-and-farms.jpg,category,arts & culture
370,Zoos & Aquariums,,zoos-and-aquariums,https://share.livexyz.com/?theme=dark&tags=56fd4c381c803a00030001ca&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_ae92293ab0__zoos-and-aquariums.jpg,category,arts & culture
371,"Printing, Shipping & Postal",,printing-shipping-and-postal,https://share.livexyz.com/?theme=dark&tags=58193c2203074200033b4422&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_66c3bb2d68__printing-shipping-and-postal.jpg,category,services
372,"Vapes, Cigars & Accessories",,vapes-cigars-and-accessories,https://share.livexyz.com/?theme=dark&tags=5532b37b962567000300000a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_27bb5b65ee__vapes-cigars-and-accessories.jpg,category,essentials
373,Jewelry Store,,jewelry-store,https://share.livexyz.com/?theme=dark&tags=56254d5b0d55a700030013e7&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a4d8c9442c__jewelry-store.jpg,category,fashion
374,Gifts & Collectibles,,gifts-and-collectibles,https://share.livexyz.com/?theme=dark&tags=58193ba91c464c000357b1cf&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d44bb366e8__gifts-and-collectibles.jpg,category,home & hobby
375,Alternative Healthcare,,alternative-healthcare,https://share.livexyz.com/?theme=dark&tags=57e48fcdd8f31a0003e7b0a5&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_aa03e901a3__alternative-healthcare.jpg,category,municipal
376,Beauty Product Store,,beauty-product-store,https://share.livexyz.com/?theme=dark&tags=5511be643d42bd000300065a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_96e6cf16d5__beauty-product-store.jpg,category,fashion
377,Gov't Offices & Agencies,,gov-t-offices-and-agencies,https://share.livexyz.com/?theme=dark&tags=56fd4aae62fb4100030001e4&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_92b8f8565d__gov-t-offices-and-agencies.jpg,category,misc
378,Vitamin & Supplement Store,,vitamin-and-supplement-store,https://share.livexyz.com/?theme=dark&tags=5511be473d42bd00030005ce&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_511ac77eee__vitamin-and-supplement-store.jpg,category,essentials
379,Shopping Center,,shopping-center,https://share.livexyz.com/?theme=dark&tags=59c1870be41d550e7ccd770a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_346a61d0e6__shopping-center.jpg,category,home & hobby
380,Fun & Games,,fun-and-games,https://share.livexyz.com/?theme=dark&tags=5a662e64b80b9300040e8145&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_8c98e526fe__fun-and-games.jpg,category,entertainment
381,Landmarks & Historical Places,,landmarks-and-historical-places,https://share.livexyz.com/?theme=dark&tags=58193a2e03074200033b441c&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a156b40867__landmarks-and-historical-places.jpg,category,arts & culture
382,Amusement Parks & Rides,,amusement-parks-and-rides,https://share.livexyz.com/?theme=dark&tags=5511be6a3d42bd0003000674&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_1f02884c9e__amusement-parks-and-rides.jpg,category,entertainment
383,Movie Theater,,movie-theater,https://share.livexyz.com/?theme=dark&tags=5511be5d3d42bd000300062d&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_c6cb3e6696__movie-theater.jpg,category,entertainment
384,Cannabis Dispensary,,cannabis-dispensary,https://share.livexyz.com/?theme=dark&tags=56956cfb4d3d2100030035a0&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_40f2cc54bc__cannabis-dispensary.jpg,category,essentials
385,Stadiums & Arenas,,stadiums-and-arenas,https://share.livexyz.com/?theme=dark&tags=560b5bced8505f0003000b4e&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_010c24a728__stadiums-and-arenas.jpg,category,entertainment
386,Barber Shop,,barber-shop,https://share.livexyz.com/?theme=dark&tags=559e9a4fb647aa0003000030&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_061aa4bb15__barber-shop.jpg,category,body
387,Church,,church,https://share.livexyz.com/?theme=dark&tags=5511be7937345d00030006e4&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0f2169987c__church.jpg,category,groups
388,Pizzeria,,pizzeria,https://share.livexyz.com/?theme=dark&tags=5511be4337345d00030005f0&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_78a02cc409__pizzeria.jpg,category,food
389,Dentist Office,,dentist-office,https://share.livexyz.com/?theme=dark&tags=59e0f763ef1d5f00047ce717&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_ad9e295ef8__dentist-office.jpg,category,municipal
390,Chinese Restaurant,,chinese-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be7737345d00030006df&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_eb7d3f42a6__chinese-restaurant.jpg,category,food
391,American Restaurant,,american-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be853d42bd00030006fd&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_58ab3789e4__american-restaurant.jpg,category,food
392,Medical Center,,medical-center,https://share.livexyz.com/?theme=dark&tags=59e5030235e54b00040bbe37&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_c1762ead7b__medical-center.jpg,category,municipal
393,Italian Restaurant,,italian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be743d42bd00030006a2&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_24d662ab0c__italian-restaurant.jpg,category,food
394,Rental Space,,rental-space,https://share.livexyz.com/?theme=dark&tags=56252e0f0d55a70003000bb1&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_6185386397__rental-space.jpg,category,groups
395,Shipping Center,,shipping-center,https://share.livexyz.com/?theme=dark&tags=59c1871be41d550e7ccd7748&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2dbd193aae__shipping-center.jpg,category,services
396,Donut Shop,,donut-shop,https://share.livexyz.com/?theme=dark&tags=5511be713d42bd0003000699&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_6c85898fad__donut-shop.jpg,category,food
397,Physical Therapy Center,,physical-therapy-center,https://share.livexyz.com/?theme=dark&tags=59e78b4e07a73b0004f3fdf5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_fd781a72ae__physical-therapy-center.jpg,category,municipal
398,Seafood Restaurant,,seafood-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be853d42bd00030006fc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_ba21d993c8__seafood-restaurant.jpg,category,food
399,Martial Arts Studio,,martial-arts-studio,https://share.livexyz.com/?theme=dark&tags=59c18733e41d550e7ccd77dc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_25b01a459f__martial-arts-studio.jpg,category,fitness
400,Learning Center,,learning-center,https://share.livexyz.com/?theme=dark&tags=59dd220a7a642d00044ca642&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a2ecc43ce5__learning-center.jpg,category,groups
401,Bagel Shop,,bagel-shop,https://share.livexyz.com/?theme=dark&tags=5511be6537345d0003000689&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_85124181e8__bagel-shop.jpg,category,food
402,Optometrist Office,,optometrist-office,https://share.livexyz.com/?theme=dark&tags=5511be693d42bd0003000671&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_7cc4d19aa6__optometrist-office.jpg,category,municipal
403,Adult Store,,adult-store,https://share.livexyz.com/?theme=dark&tags=5511be7c37345d00030006f1&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3cc19c6c8e__adult-store.jpg,category,home & hobby
404,Medical Office,,medical-office,https://share.livexyz.com/?theme=dark&tags=56dc73c3c55a626ccde5842f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_5b2039da96__medical-office.jpg,category,municipal
405,Cafe,,cafe,https://share.livexyz.com/?theme=dark&tags=5511be6d37345d00030006b2&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_46e04ce503__cafe.jpg,category,food
406,Playground,,playground,https://share.livexyz.com/?theme=dark&tags=5511be6337345d0003000682&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0a31564f9f__playground.jpg,category,parks & rec
407,Sandwich Shop,,sandwich-shop,https://share.livexyz.com/?theme=dark&tags=5511be5a37345d000300065a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_656d7801da__sandwich-shop.jpg,category,food
408,Latin American Restaurant,,latin-american-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be3f3d42bd00030005af&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_5256f38245__latin-american-restaurant.jpg,category,food
409,Men's Clothing Store,,men-s-clothing-store,https://share.livexyz.com/?theme=dark&tags=5511be7b3d42bd00030006cb&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2e4f4313d0__men-s-clothing-store.jpg,category,fashion
410,Japanese Restaurant,,japanese-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be7637345d00030006d8&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_6aa22c8e2e__japanese-restaurant.jpg,category,food
411,Burger Joint,,burger-joint,https://share.livexyz.com/?theme=dark&tags=5511be7e37345d00030006f5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_16964e6b2c__burger-joint.jpg,category,food
412,Hardware Store,,hardware-store,https://share.livexyz.com/?theme=dark&tags=59c18719e41d550e7ccd7732&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4e476c33fe__hardware-store.jpg,category,home & hobby
413,Fast Food Restaurant,,fast-food-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be613d42bd0003000644&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_6d093c22fc__fast-food-restaurant.jpg,category,food
414,Gift Shop,,gift-shop,https://share.livexyz.com/?theme=dark&tags=59c1871de41d550e7ccd775c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_478c61caaa__gift-shop.jpg,category,home & hobby
415,Auto Parts Store,,auto-parts-store,https://share.livexyz.com/?theme=dark&tags=5511be6f3d42bd000300068e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_e1054379e9__auto-parts-store.jpg,category,auto
416,Pediatric Office,,pediatric-office,https://share.livexyz.com/?theme=dark&tags=59e63c99fb0ac700043e111e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d6581995f7__pediatric-office.jpg,category,municipal
417,Boating & Marine Supplies,,boating-and-marine-supplies,https://share.livexyz.com/?theme=dark&tags=57e48f638581010003fa2061&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_78248be86b__boating-and-marine-supplies.jpg,category,home & hobby
418,Casinos & Gambling,,casinos-and-gambling,https://share.livexyz.com/?theme=dark&tags=57e48fa57f9759000376769f&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_8ded0f1abc__casinos-and-gambling.jpg,category,entertainment
419,Convenience Store,,convenience-store,https://share.livexyz.com/?theme=dark&tags=5511be3c37345d00030005c9&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_1327684589__convenience-store.jpg,category,essentials
420,Deli,,deli,https://share.livexyz.com/?theme=dark&tags=59c18724e41d550e7ccd7793&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_492d8881ca__deli.jpg,category,food
421,Hair Salon,,hair-salon,https://share.livexyz.com/?theme=dark&tags=559e99d6c30a3b000300004c&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_1b1a422d16__hair-salon.jpg,category,body
422,Auto Repair Shop,,auto-repair-shop,https://share.livexyz.com/?theme=dark&tags=56990e1fc0e2830003000205&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_fbae001ea4__auto-repair-shop.jpg,category,auto
423,Mobile Phone Store,,mobile-phone-store,https://share.livexyz.com/?theme=dark&tags=5511be5137345d000300062e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_daa55d9cc4__mobile-phone-store.jpg,category,home & hobby
424,Discount Store,,discount-store,https://share.livexyz.com/?theme=dark&tags=5511be493d42bd00030005d7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_36b9733e70__discount-store.jpg,category,essentials
425,Smoke Shop,,smoke-shop,https://share.livexyz.com/?theme=dark&tags=5537ff3509ddaf0003000030&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_af791f5c6a__smoke-shop.jpg,category,essentials
426,Grocery Store,,grocery-store,https://share.livexyz.com/?theme=dark&tags=562514b9a61e5400030006bb&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_24ee40f525__grocery-store.jpg,category,essentials
427,Bakery,,bakery,https://share.livexyz.com/?theme=dark&tags=5511be3f37345d00030005d6&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f639ded5bb__bakery.jpg,category,food
428,Spa,,spa,https://share.livexyz.com/?theme=dark&tags=5592ee8807047d0003000511&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_e213b60101__spa.jpg,category,body
429,Fried Chicken Restaurant,,fried-chicken-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be7f3d42bd00030006e0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3df9eca6bd__fried-chicken-restaurant.jpg,category,food
430,Home Goods Store,,home-goods-store,https://share.livexyz.com/?theme=dark&tags=56250dab0d55a70003000583&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_c03fe42269__home-goods-store.jpg,category,home & hobby
431,Cocktail Bar,,cocktail-bar,https://share.livexyz.com/?theme=dark&tags=5511be6737345d0003000693&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_11cdd7463e__cocktail-bar.jpg,category,drinks
432,Community Center,,community-center,https://share.livexyz.com/?theme=dark&tags=56990de3c0e2830003000200&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3ec06ec894__community-center.jpg,category,groups
433,Fruit Stand,,fruit-stand,https://share.livexyz.com/?theme=dark&tags=59e4fc5984f44000049dce1a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_398cb2d17c__fruit-stand.jpg,category,essentials
434,Auto Dealership,,auto-dealership,https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5842b&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a4b0cf3869__auto-dealership.jpg,category,auto
435,Adult Theater,,adult-theater,https://share.livexyz.com/?theme=dark&tags=5511be5037345d000300062d&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f1772b1e8d__adult-theater.jpg,category,entertainment
436,Firearms & Ammo Stores,,firearms-and-ammo-stores,https://share.livexyz.com/?theme=dark&tags=59c18723e41d550e7ccd778f&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_54a0050732__firearms-and-ammo-stores.jpg,category,home & hobby
437,Coffee Shop,,coffee-shop,https://share.livexyz.com/?theme=dark&tags=5511be5237345d0003000636&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_6a24ea6525__coffee-shop.jpg,category,food
438,Bank,,bank,https://share.livexyz.com/?theme=dark&tags=59c18731e41d550e7ccd77cf&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_39ec9386fb__bank.jpg,category,services
439,Women's Clothing Store,,women-s-clothing-store,https://share.livexyz.com/?theme=dark&tags=5511be8437345d0003000713&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_320bd3b40e__women-s-clothing-store.jpg,category,fashion
440,Mexican Restaurant,,mexican-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be4b3d42bd00030005e1&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d496703be8__mexican-restaurant.jpg,category,food
441,Park,,park,https://share.livexyz.com/?theme=dark&tags=5511be633d42bd0003000651&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_aea77e9750__park.jpg,category,parks & rec
442,Furniture Store,,furniture-store,https://share.livexyz.com/?theme=dark&tags=5511be8037345d0003000700&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a9561a3f69__furniture-store.jpg,category,home & hobby
443,Massage Parlor,,massage-parlor,https://share.livexyz.com/?theme=dark&tags=55940a3921ab27000300004a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_e24f8a46f8__massage-parlor.jpg,category,body
444,Fitness Studio,,fitness-studio,https://share.livexyz.com/?theme=dark&tags=5625029ea61e540003000235&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_b394ab6e1a__fitness-studio.jpg,category,fitness
445,Florist Shop,,florist-shop,https://share.livexyz.com/?theme=dark&tags=5511be3a37345d00030005c0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_ba6019f96a__florist-shop.jpg,category,home & hobby
446,Ice Cream Shop,,ice-cream-shop,https://share.livexyz.com/?theme=dark&tags=5511be543d42bd0003000603&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_9b504ba564__ice-cream-shop.jpg,category,food
447,Gym,,gym,https://share.livexyz.com/?theme=dark&tags=5511be4a37345d000300060c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d6db7e0b2d__gym.jpg,category,fitness
448,Caribbean Restaurant,,caribbean-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be653d42bd000300065e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a0254c22c8__caribbean-restaurant.jpg,category,food
449,Waxing Salon,,waxing-salon,https://share.livexyz.com/?theme=dark&tags=59c186fde41d550e7ccd76ac&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_7a44132552__waxing-salon.jpg,category,body
450,Urgent Care Center,,urgent-care-center,https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5842d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f8ad878915__urgent-care-center.jpg,category,municipal
451,Copy & Print Shop,,copy-and-print-shop,https://share.livexyz.com/?theme=dark&tags=59c1871be41d550e7ccd7747&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4378d8d28f__copy-and-print-shop.jpg,category,services
452,Butcher,,butcher,https://share.livexyz.com/?theme=dark&tags=59c186fbe41d550e7ccd76a0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_bb922553d6__butcher.jpg,category,essentials
453,Podiatrist Office,,podiatrist-office,https://share.livexyz.com/?theme=dark&tags=59f23895ac6e9300046d243d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_249e084a3b__podiatrist-office.jpg,category,municipal
454,Medical Supply Store,,medical-supply-store,https://share.livexyz.com/?theme=dark&tags=59c1871ae41d550e7ccd773a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_e562211468__medical-supply-store.jpg,category,home & hobby
455,Theatre,,theatre,https://share.livexyz.com/?theme=dark&tags=5511be6e3d42bd0003000687&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0e0eb8c022__theatre.jpg,category,entertainment
456,French Restaurant,,french-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be5937345d0003000655&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_1ecf86aeb3__french-restaurant.jpg,category,food
457,Kitchen & Bath Fixture Store,,kitchen-and-bath-fixture-store,https://share.livexyz.com/?theme=dark&tags=59d27f7aab9ec400043daaa0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_832938072b__kitchen-and-bath-fixture-store.jpg,category,home & hobby
458,Dance Studio,,dance-studio,https://share.livexyz.com/?theme=dark&tags=5592e45e066c4b000300043e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_bc0bf21bfc__dance-studio.jpg,category,groups
459,Post Office,,post-office,https://share.livexyz.com/?theme=dark&tags=5907cbcddbc5c2000483ae9c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_77738444c7__post-office.jpg,category,services
460,Spanish Restaurant,,spanish-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be7237345d00030006c9&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d122550f2b__spanish-restaurant.jpg,category,food
461,Banquet Hall,,banquet-hall,https://share.livexyz.com/?theme=dark&tags=59c1871ee41d550e7ccd775e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f5a9e1a9b2__banquet-hall.jpg,category,groups
462,Car Wash Shop,,car-wash-shop,https://share.livexyz.com/?theme=dark&tags=5699206e61d1d10003001217&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_5d71197419__car-wash-shop.jpg,category,auto
463,Collectibles Store,,collectibles-store,https://share.livexyz.com/?theme=dark&tags=5511be3f37345d00030005da&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_248615a5ce__collectibles-store.jpg,category,home & hobby
464,Building Material Store,,building-material-store,https://share.livexyz.com/?theme=dark&tags=59e8f107c201020004d81341&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_244ac85828__building-material-store.jpg,category,home & hobby
465,Tapas Restaurant,,tapas-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be563d42bd000300060a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_db1336c03e__tapas-restaurant.jpg,category,food
